Segment,Distance,OSM_Feature,Initial_recorded_Latitude,Initial_recorded_Longitude,Final_recorded_Latitude,Final_recorded_Longitude,TimeStamp_Begin,TimeStamp_End,TimeStart,TimeFinish,Charge_at_Begining,Charge_at_Final,TimeNeeded_in_Seconds,Primary,Primary_link,Secondary,Secondary_link,Tertiary,Tertiary_link,Trunk,Motorway,Motorway_link,Service,Residential,Track,Unknown,Unclassified,Charge_Consumed,Geometry
3051,6.184514610700076,19510770,35.04834747314453,-85.30662536621094,35.04838180541992,-85.30667877197266,1572954585000.0,1572954587000.0,2019-11-05 05:49:45:000,2019-11-05 05:49:47:000,77.2490373019547,77.2236477546296,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0253895473251049,"LINESTRING (-85.30675479999999 35.0484349, -85.30741930000001 35.0484236, -85.30793540000001 35.048413, -85.3084451 35.0484026, -85.30948650000001 35.0483811)"
3053,0.0,394075886,35.04840087890625,-85.30673217773438,35.04840087890625,-85.30673217773438,1572954588000.0,1572954588000.0,2019-11-05 05:49:48:000,2019-11-05 05:49:48:000,77.21501255915634,77.21501255915634,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"LINESTRING (-85.3041569 35.0468899, -85.30559 35.0474274, -85.3056071 35.0474277, -85.30621960000001 35.0476714, -85.3063381 35.0477449, -85.3064184 35.0478379, -85.3064727 35.0479625, -85.3064835 35.0480518, -85.3064974 35.0481408, -85.30653580000001 35.0482305, -85.3065924 35.0483076, -85.30664779999999 35.0483529, -85.3066737 35.0483635, -85.30675479999999 35.0484349)"
3055,246.4062805932514,19510770,35.04841995239258,-85.30680084228516,35.04841995239258,-85.30950164794922,1572954589000.0,1572954652000.0,2019-11-05 05:49:49:000,2019-11-05 05:50:52:000,77.20417798096705,77.32436069701644,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.12018271604939912,"LINESTRING (-85.30675479999999 35.0484349, -85.30741930000001 35.0484236, -85.30793540000001 35.048413, -85.3084451 35.0484026, -85.30948650000001 35.0483811)"
3057,83.14338516068611,19495302,35.04841995239258,-85.30950164794922,35.048355102539055,-85.31040954589844,1572954653000.0,1572954689000.0,2019-11-05 05:50:53:000,2019-11-05 05:51:29:000,77.32331162294236,77.26929262088473,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.054019002057629,"LINESTRING (-85.30948650000001 35.0483811, -85.3104519 35.0483612, -85.31067160000001 35.0483511, -85.3116608 35.0483363)"
3059,683.9154217533312,51067082,35.048355102539055,-85.31040954589844,35.054515838623054,-85.31067657470703,1572954690000.0,1572954960000.0,2019-11-05 05:51:30:000,2019-11-05 05:56:00:000,77.26838836162548,76.75620744598763,270,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5121809156378561,"LINESTRING (-85.3103713 35.0457239, -85.31038239999999 35.046229, -85.31041 35.0470779, -85.3104519 35.0483612, -85.3104939 35.0496491, -85.3105352 35.0509169, -85.3105576 35.0516054, -85.31057560000001 35.0521563, -85.3105781 35.0522333, -85.3105821 35.0523571, -85.3105846 35.0524342, -85.3105967 35.0528042, -85.3106056 35.0530782, -85.3106172 35.0534356, -85.310619 35.0534903, -85.3106209 35.0535491, -85.31062420000001 35.0536476, -85.3106425 35.0542116, -85.31066060000001 35.0547656)"
3061,71.41282383664628,19513110,35.05458831787109,-85.31067657470703,35.054798126220696,-85.3099365234375,1572954961000.0,1572954975000.0,2019-11-05 05:56:01:000,2019-11-05 05:56:15:000,76.7627304089506,76.76147075874479,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0012596502058102033,"LINESTRING (-85.30969880000001 35.0547866, -85.3098277 35.0547838, -85.3101849 35.054776, -85.31066060000001 35.0547656, -85.31083479999999 35.0547618, -85.31127069999999 35.0547523, -85.31132959999999 35.054751, -85.3117712 35.0547413, -85.31186889999999 35.0547392)"
3063,2.7840353033417986,19505374,35.054798126220696,-85.30989074707031,35.054798126220696,-85.30986022949219,1572954976000.0,1572954977000.0,2019-11-05 05:56:16:000,2019-11-05 05:56:17:000,76.76416745627569,76.76286406121395,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0013033950617398204,"LINESTRING (-85.30969880000001 35.0547866, -85.3095984 35.0547906, -85.3086545 35.054828, -85.3079711 35.0548239, -85.3076956 35.0548278, -85.3076145 35.0548289, -85.3075391 35.0548311, -85.30740350000001 35.0548351, -85.3072562 35.0548364, -85.3071096 35.0548595, -85.3068828 35.0549418, -85.3067775 35.05499, -85.3066512 35.055051)"
3065,0.6960088582026972,51067095,35.054794311523445,-85.30984497070312,35.054794311523445,-85.3098373413086,1572954978000.0,1572954979000.0,2019-11-05 05:56:18:000,2019-11-05 05:56:19:000,76.76211844393,76.760394534465,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0017239094650136624,"LINESTRING (-85.30974519999999 35.0561878, -85.3097313 35.0557695, -85.3097291 35.0557012, -85.30969880000001 35.0547866, -85.3096803 35.0542291, -85.3096565 35.0535113, -85.309619 35.0523781, -85.3096149 35.0522543, -85.309594 35.0516253, -85.30959060000001 35.051523, -85.30958649999999 35.0513991, -85.3095713 35.050938, -85.30955539999999 35.0504603, -85.3095538 35.0504121, -85.3095299 35.0496882, -85.30948650000001 35.0483811, -85.309444 35.0470969)"
3067,0.0,19505374,35.05479049682617,-85.3098373413086,35.05479049682617,-85.3098373413086,1572954980000.0,1572954980000.0,2019-11-05 05:56:20:000,2019-11-05 05:56:20:000,76.75967006944444,76.75967006944444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,"LINESTRING (-85.30969880000001 35.0547866, -85.3095984 35.0547906, -85.3086545 35.054828, -85.3079711 35.0548239, -85.3076956 35.0548278, -85.3076145 35.0548289, -85.3075391 35.0548311, -85.30740350000001 35.0548351, -85.3072562 35.0548364, -85.3071096 35.0548595, -85.3068828 35.0549418, -85.3067775 35.05499, -85.3066512 35.055051)"
3069,0.0,51067095,35.054788970947264,-85.30983428955078,35.054788970947264,-85.30983428955078,1572954981000.0,1572954981000.0,2019-11-05 05:56:21:000,2019-11-05 05:56:21:000,76.75819998713989,76.75819998713989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"LINESTRING (-85.30974519999999 35.0561878, -85.3097313 35.0557695, -85.3097291 35.0557012, -85.30969880000001 35.0547866, -85.3096803 35.0542291, -85.3096565 35.0535113, -85.309619 35.0523781, -85.3096149 35.0522543, -85.309594 35.0516253, -85.30959060000001 35.051523, -85.30958649999999 35.0513991, -85.3095713 35.050938, -85.30955539999999 35.0504603, -85.3095538 35.0504121, -85.3095299 35.0496882, -85.30948650000001 35.0483811, -85.309444 35.0470969)"
3071,0.3258303556022119,19505374,35.05478744506836,-85.30983123779295,35.054785919189456,-85.30982818603516,1572954982000.0,1572954983000.0,2019-11-05 05:56:22:000,2019-11-05 05:56:23:000,76.7574596579218,76.75511704475305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.002342613168750063,"LINESTRING (-85.30969880000001 35.0547866, -85.3095984 35.0547906, -85.3086545 35.054828, -85.3079711 35.0548239, -85.3076956 35.0548278, -85.3076145 35.0548289, -85.3075391 35.0548311, -85.30740350000001 35.0548351, -85.3072562 35.0548364, -85.3071096 35.0548595, -85.3068828 35.0549418, -85.3067775 35.05499, -85.3066512 35.055051)"
3073,249.96710240081853,51067095,35.05478439331055,-85.30982513427735,35.05253219604492,-85.30974578857422,1572954984000.0,1572955258000.0,2019-11-05 05:56:24:000,2019-11-05 06:00:58:000,76.75130434927979,76.39406133487653,274,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.35724301440326656,"LINESTRING (-85.30974519999999 35.0561878, -85.3097313 35.0557695, -85.3097291 35.0557012, -85.30969880000001 35.0547866, -85.3096803 35.0542291, -85.3096565 35.0535113, -85.309619 35.0523781, -85.3096149 35.0522543, -85.309594 35.0516253, -85.30959060000001 35.051523, -85.30958649999999 35.0513991, -85.3095713 35.050938, -85.30955539999999 35.0504603, -85.3095538 35.0504121, -85.3095299 35.0496882, -85.30948650000001 35.0483811, -85.309444 35.0470969)"
3075,11.828064002602805,289303287,35.05253219604492,-85.30974578857422,35.05246353149414,-85.30964660644531,1572955259000.0,1572955293000.0,2019-11-05 06:00:59:000,2019-11-05 06:01:33:000,76.39299843364195,76.35544787808641,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.037550555555540654,"LINESTRING (-85.3045875 35.0522985, -85.3046993 35.0522989, -85.30539039999999 35.0523016, -85.3054515 35.0523018, -85.3055286 35.0523014, -85.3061091 35.0522987, -85.3064226 35.0523263, -85.3065004 35.0523331, -85.3065763 35.0523392, -85.30748010000001 35.052412, -85.3075446 35.0524288, -85.3076143 35.0524413, -85.30852350000001 35.0524142, -85.3085906 35.0524194, -85.30867689999999 35.0524245, -85.3095048 35.0523821, -85.309619 35.0523781)"
3077,145.16045594150611,51067095,35.05246353149414,-85.30964660644531,35.05115509033203,-85.30964660644531,1572955294000.0,1572955322000.0,2019-11-05 06:01:34:000,2019-11-05 06:02:02:000,76.35410999742797,76.26750025462961,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08660974279835898,"LINESTRING (-85.30974519999999 35.0561878, -85.3097313 35.0557695, -85.3097291 35.0557012, -85.30969880000001 35.0547866, -85.3096803 35.0542291, -85.3096565 35.0535113, -85.309619 35.0523781, -85.3096149 35.0522543, -85.309594 35.0516253, -85.30959060000001 35.051523, -85.30958649999999 35.0513991, -85.3095713 35.050938, -85.30955539999999 35.0504603, -85.3095538 35.0504121, -85.3095299 35.0496882, -85.30948650000001 35.0483811, -85.309444 35.0470969)"
3079,40.498937955402276,19494480,35.051097869873054,-85.30964660644531,35.050735473632805,-85.30970001220703,1572955323000.0,1572955335000.0,2019-11-05 06:02:03:000,2019-11-05 06:02:15:000,76.27137243569958,76.27103022376542,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0003422119341536245,"LINESTRING (-85.3095713 35.050938, -85.3105352 35.0509169, -85.31070939999999 35.0509131, -85.311744 35.0508905)"
3081,399.18783370061135,51067095,35.050731658935554,-85.30970001220703,35.047134399414055,-85.30960083007812,1572955336000.0,1572955451000.0,2019-11-05 06:02:16:000,2019-11-05 06:04:11:000,76.26877221965019,75.97750536779836,115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2912668518518302,"LINESTRING (-85.30974519999999 35.0561878, -85.3097313 35.0557695, -85.3097291 35.0557012, -85.30969880000001 35.0547866, -85.3096803 35.0542291, -85.3096565 35.0535113, -85.309619 35.0523781, -85.3096149 35.0522543, -85.309594 35.0516253, -85.30959060000001 35.051523, -85.30958649999999 35.0513991, -85.3095713 35.050938, -85.30955539999999 35.0504603, -85.3095538 35.0504121, -85.3095299 35.0496882, -85.30948650000001 35.0483811, -85.309444 35.0470969)"
3083,132.91489101154866,196862691,35.047061920166016,-85.30958557128906,35.045869191487625,-85.3094482421875,1572955452000.0,1572955483000.0,2019-11-05 06:04:12:000,2019-11-05 06:04:43:000,75.9642095653292,75.93877252829216,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.025437037037036703,"LINESTRING (-85.309444 35.0470969, -85.3094171 35.0459051, -85.3094139 35.0457633)"
3085,0.14106930473272905,111563746,35.045870463053376,-85.3094482421875,35.04587173461914,-85.3094482421875,1572955484000.0,1572955496000.0,2019-11-05 06:04:44:000,2019-11-05 06:04:56:000,75.93765674639917,75.92233721965019,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015319526748982069,"LINESTRING (-85.3094139 35.0457633, -85.3095567 35.0457472, -85.3103713 35.0457239)"
3087,0.0,582913872,35.04587173461914,-85.3094482421875,35.04587173461914,-85.3094482421875,1572955497000.0,1572955509000.0,2019-11-05 06:04:57:000,2019-11-05 06:05:09:000,75.9204229398148,75.90752005915638,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012902880658415938,"LINESTRING (-85.30828099999999 35.0457669, -85.30836429999999 35.0457967, -85.30842579999999 35.0458188, -85.3085573 35.0458356, -85.3087562 35.0458382, -85.30930410000001 35.0457805, -85.3094139 35.0457633)"
3089,207.04344081743932,111563738,35.04587173461914,-85.3094482421875,35.04400634765625,-85.30937957763672,1572955510000.0,1572955565000.0,2019-11-05 06:05:10:000,2019-11-05 06:06:05:000,75.90677444187243,75.77842480195474,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1283496399176869,"LINESTRING (-85.3094139 35.0457633, -85.30941129999999 35.0456631, -85.30939069999999 35.0448465, -85.30935169999999 35.0441207, -85.309347 35.0439513, -85.30933899999999 35.0434422, -85.309342 35.0432239, -85.3093119 35.0430404, -85.3092532 35.0428631, -85.3091675 35.0426674, -85.3088003 35.0419278, -85.30817 35.0407259, -85.3076394 35.0397011, -85.3075367 35.0395347)"
3091,0.0,19498489,35.04400634765625,-85.30937957763672,35.04400634765625,-85.30937957763672,1572955566000.0,1572955596000.0,2019-11-05 06:06:06:000,2019-11-05 06:06:36:000,75.77697058384773,75.74784391718106,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.029126666666670083,"LINESTRING (-85.309347 35.0439513, -85.30861280000001 35.0436582, -85.3083546 35.0435594, -85.3079405 35.0434009, -85.30728879999999 35.0431491, -85.3066218 35.0428919, -85.3058389 35.0425818, -85.3050174 35.0422983)"
3093,228.55758501571526,111563738,35.04400634765625,-85.30937957763672,35.0419921875,-85.30885314941406,1572955597000.0,1572955630000.0,2019-11-05 06:06:37:000,2019-11-05 06:07:10:000,75.74636854681069,75.6437211085391,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10264743827158897,"LINESTRING (-85.3094139 35.0457633, -85.30941129999999 35.0456631, -85.30939069999999 35.0448465, -85.30935169999999 35.0441207, -85.309347 35.0439513, -85.30933899999999 35.0434422, -85.309342 35.0432239, -85.3093119 35.0430404, -85.3092532 35.0428631, -85.3091675 35.0426674, -85.3088003 35.0419278, -85.30817 35.0407259, -85.3076394 35.0397011, -85.3075367 35.0395347)"
3095,0.0,19497410,35.04195785522461,-85.30879974365234,35.04195785522461,-85.30879974365234,1572955631000.0,1572955631000.0,2019-11-05 06:07:11:000,2019-11-05 06:07:11:000,75.637941252572,75.637941252572,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,"LINESTRING (-85.3088003 35.0419278, -85.30862140000001 35.0420278, -85.3085516 35.0420599)"
3097,0.0,111563738,35.041942596435554,-85.3087387084961,35.041942596435554,-85.3087387084961,1572955632000.0,1572955632000.0,2019-11-05 06:07:12:000,2019-11-05 06:07:12:000,75.63664819701644,75.63664819701644,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"LINESTRING (-85.3094139 35.0457633, -85.30941129999999 35.0456631, -85.30939069999999 35.0448465, -85.30935169999999 35.0441207, -85.309347 35.0439513, -85.30933899999999 35.0434422, -85.309342 35.0432239, -85.3093119 35.0430404, -85.3092532 35.0428631, -85.3091675 35.0426674, -85.3088003 35.0419278, -85.30817 35.0407259, -85.3076394 35.0397011, -85.3075367 35.0395347)"
3099,0.0,78559725,35.041946411132805,-85.30865478515625,35.041946411132805,-85.30865478515625,1572955633000.0,1572955633000.0,2019-11-05 06:07:13:000,2019-11-05 06:07:13:000,75.63595017232511,75.63595017232511,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,"LINESTRING (-85.3085516 35.0420599, -85.30830570000001 35.0421375, -85.30792940000001 35.0422728, -85.3078347 35.0423073, -85.30727899999999 35.0424409, -85.30697809999999 35.0425225, -85.30687760000001 35.0425819, -85.3067817 35.0426565, -85.30671390000001 35.0427436, -85.3066218 35.0428919, -85.3061762 35.0436705, -85.3055658 35.044756, -85.3054164 35.0450201, -85.305117 35.0455532, -85.30482050000001 35.0461041, -85.3047445 35.0462386, -85.3047358 35.0462532, -85.3047262 35.0462693, -85.30467 35.0463372, -85.30458299999999 35.0464287, -85.3044046 35.0465552, -85.3043709 35.0465926, -85.3042365 35.046742, -85.3041569 35.0468899)"
3101,17.706541494439932,19497410,35.041961669921875,-85.30857849121094,35.042041778564446,-85.30841064453125,1572955634000.0,1572955647000.0,2019-11-05 06:07:14:000,2019-11-05 06:07:27:000,75.64141276491769,75.64125947273662,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0001532921810678545,"LINESTRING (-85.3088003 35.0419278, -85.30862140000001 35.0420278, -85.3085516 35.0420599)"
3103,389.941587850067,78559725,35.042041778564446,-85.30841064453125,35.04463577270508,-85.30552673339844,1572955648000.0,1572955757000.0,2019-11-05 06:07:28:000,2019-11-05 06:09:17:000,75.6405085673868,75.35299277520576,109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.28751579218103984,"LINESTRING (-85.3085516 35.0420599, -85.30830570000001 35.0421375, -85.30792940000001 35.0422728, -85.3078347 35.0423073, -85.30727899999999 35.0424409, -85.30697809999999 35.0425225, -85.30687760000001 35.0425819, -85.3067817 35.0426565, -85.30671390000001 35.0427436, -85.3066218 35.0428919, -85.3061762 35.0436705, -85.3055658 35.044756, -85.3054164 35.0450201, -85.305117 35.0455532, -85.30482050000001 35.0461041, -85.3047445 35.0462386, -85.3047358 35.0462532, -85.3047262 35.0462693, -85.30467 35.0463372, -85.30458299999999 35.0464287, -85.3044046 35.0465552, -85.3043709 35.0465926, -85.3042365 35.046742, -85.3041569 35.0468899)"
3105,108.49074267186914,395353138,35.04464340209961,-85.30552673339844,35.04428482055664,-85.3044204711914,1572955758000.0,1572955777000.0,2019-11-05 06:09:18:000,2019-11-05 06:09:37:000,75.35161787808643,75.21834068672837,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1332771913580615,"LINESTRING (-85.30424360000001 35.0442507, -85.30482259999999 35.0444748, -85.3055658 35.044756, -85.3060155 35.0449129, -85.3063021 35.0450114, -85.3063784 35.0450411, -85.3069055 35.0452461, -85.3076743 35.045542, -85.3081542 35.0457175, -85.30820110000001 35.0457358, -85.30828099999999 35.0457669)"
3107,279.8176734772512,582913874,35.04424285888672,-85.30430603027344,35.04318618774414,-85.30152130126953,1572955778000.0,1572955800000.0,2019-11-05 06:09:38:000,2019-11-05 06:10:00:000,75.21457864969135,75.09842624228395,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11615240740739807,"LINESTRING (-85.3015638 35.0432349, -85.302903 35.0437446, -85.30403370000001 35.0441682, -85.30424360000001 35.0442507)"
3109,263.8003753966473,582913876,35.043136596679695,-85.3013916015625,35.042224884033196,-85.29872131347656,1572955801000.0,1572955820000.0,2019-11-05 06:10:01:000,2019-11-05 06:10:20:000,75.09256122170783,74.97675181841564,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11580940329218947,"LINESTRING (-85.29885160000001 35.0423069, -85.29905050000001 35.0423759, -85.2993 35.0424727, -85.299572 35.0425433, -85.2999021 35.0426155, -85.30040649999999 35.0427916, -85.3015638 35.0432349)"
3111,83.43612359933825,395353136,35.04216766357422,-85.298583984375,35.041854858398445,-85.2977523803711,1572955821000.0,1572955827000.0,2019-11-05 06:10:21:000,2019-11-05 06:10:27:000,74.97090250771605,74.9529226414609,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01797986625514625,"LINESTRING (-85.29748979999999 35.0417985, -85.298816 35.0422945, -85.29885160000001 35.0423069)"
3113,566.2278085824303,78507374,35.041805267333984,-85.29762268066406,35.0396728515625,-85.29198455810547,1572955828000.0,1572955876000.0,2019-11-05 06:10:28:000,2019-11-05 06:11:16:000,74.9457903575103,74.71500254886833,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2307878086419777,"LINESTRING (-85.2918274 35.039688, -85.29210449999999 35.0397766, -85.2937962 35.0404044, -85.2948674 35.0408063, -85.2962165 35.0413252, -85.2968644 35.0415455, -85.29748979999999 35.0417985)"
3115,288.7577673353288,19505254,35.039627075195305,-85.2918701171875,35.03864288330078,-85.2889404296875,1572955877000.0,1572955896000.0,2019-11-05 06:11:17:000,2019-11-05 06:11:36:000,74.70013884516459,74.57471832047325,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1254205246913358,"LINESTRING (-85.28882590000001 35.0386745, -85.2918274 35.039688)"
3117,591.9373356341579,19501516,35.038585662841804,-85.28878021240234,35.03596878051758,-85.28312683105469,1572955897000.0,1572955974000.0,2019-11-05 06:11:37:000,2019-11-05 06:12:54:000,74.58251219907406,74.42659389660494,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15591830246911798,"LINESTRING (-85.28882590000001 35.0386745, -85.2881838 35.038424, -85.2863807 35.0375298, -85.28545219999999 35.0370719, -85.2842364 35.0364704, -85.2840798 35.0364111, -85.2828449 35.035944, -85.2815916 35.0354809, -85.28106750000001 35.0352883, -85.2801989 35.0349691, -85.2788158 35.0344668, -85.2774325 35.0339514, -85.2760526 35.033419, -85.2745901 35.0328867, -85.2742367 35.0327557, -85.2732156 35.0323773, -85.2717169 35.0318088, -85.2702091 35.0312344, -85.2686629 35.0306792, -85.2685022 35.0306223)"
3119,29.795670979723372,19503645,35.035934448242195,-85.28302764892578,35.035823822021484,-85.28273010253906,1572955975000.0,1572955978000.0,2019-11-05 06:12:55:000,2019-11-05 06:12:58:000,74.41323633487654,74.37611837191358,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.037117962962966544,"LINESTRING (-85.2814874 35.038425, -85.2819417 35.0375943, -85.2823896 35.0367754, -85.2826196 35.0363555, -85.2828449 35.035944, -85.28330769999999 35.0351225)"
3121,924.7183234001446,19501516,35.03578567504883,-85.28263092041016,35.03237533569336,-85.27338409423828,1572955979000.0,1572956280000.0,2019-11-05 06:12:59:000,2019-11-05 06:18:00:000,74.36828359825103,74.00404641718106,301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3642371810699672,"LINESTRING (-85.28882590000001 35.0386745, -85.2881838 35.038424, -85.2863807 35.0375298, -85.28545219999999 35.0370719, -85.2842364 35.0364704, -85.2840798 35.0364111, -85.2828449 35.035944, -85.2815916 35.0354809, -85.28106750000001 35.0352883, -85.2801989 35.0349691, -85.2788158 35.0344668, -85.2774325 35.0339514, -85.2760526 35.033419, -85.2745901 35.0328867, -85.2742367 35.0327557, -85.2732156 35.0323773, -85.2717169 35.0318088, -85.2702091 35.0312344, -85.2686629 35.0306792, -85.2685022 35.0306223)"
3123,0.0,19514291,35.03237533569336,-85.27338409423828,35.03237533569336,-85.27338409423828,1572956281000.0,1572956320000.0,2019-11-05 06:18:01:000,2019-11-05 06:18:40:000,74.00326378343622,73.96160440072019,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04165938271603409,"LINESTRING (-85.271851 35.0348495, -85.2721758 35.0342822, -85.2723201 35.0340301, -85.2727806 35.0332103, -85.2729959 35.032798, -85.2732156 35.0323773, -85.2736701 35.0315432, -85.2741461 35.030685, -85.2745915 35.0298613, -85.274869 35.0293562, -85.2749712 35.0291579, -85.2750338 35.0290063, -85.2753015 35.028506, -85.27546700000001 35.0281943, -85.275531 35.0280778, -85.2756838 35.0277997, -85.27576089999999 35.0276594, -85.27589709999999 35.0274142, -85.27599189999999 35.0272315, -85.2760967 35.0270296, -85.2762269 35.0267787, -85.27631770000001 35.0266286, -85.2764543 35.0263772, -85.2766982 35.0259282, -85.2767394 35.0258524, -85.2771742 35.0250562)"
3125,12.423771724024371,19501516,35.03237533569336,-85.27338409423828,35.032325744628906,-85.27326202392578,1572956321000.0,1572956333000.0,2019-11-05 06:18:41:000,2019-11-05 06:18:53:000,73.96050977109057,73.90229042952677,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05821934156379883,"LINESTRING (-85.28882590000001 35.0386745, -85.2881838 35.038424, -85.2863807 35.0375298, -85.28545219999999 35.0370719, -85.2842364 35.0364704, -85.2840798 35.0364111, -85.2828449 35.035944, -85.2815916 35.0354809, -85.28106750000001 35.0352883, -85.2801989 35.0349691, -85.2788158 35.0344668, -85.2774325 35.0339514, -85.2760526 35.033419, -85.2745901 35.0328867, -85.2742367 35.0327557, -85.2732156 35.0323773, -85.2717169 35.0318088, -85.2702091 35.0312344, -85.2686629 35.0306792, -85.2685022 35.0306223)"
3127,0.0,19514291,35.032302856445305,-85.27320098876953,35.032302856445305,-85.27320098876953,1572956334000.0,1572956334000.0,2019-11-05 06:18:54:000,2019-11-05 06:18:54:000,73.88836224022637,73.88836224022637,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"LINESTRING (-85.271851 35.0348495, -85.2721758 35.0342822, -85.2723201 35.0340301, -85.2727806 35.0332103, -85.2729959 35.032798, -85.2732156 35.0323773, -85.2736701 35.0315432, -85.2741461 35.030685, -85.2745915 35.0298613, -85.274869 35.0293562, -85.2749712 35.0291579, -85.2750338 35.0290063, -85.2753015 35.028506, -85.27546700000001 35.0281943, -85.275531 35.0280778, -85.2756838 35.0277997, -85.27576089999999 35.0276594, -85.27589709999999 35.0274142, -85.27599189999999 35.0272315, -85.2760967 35.0270296, -85.2762269 35.0267787, -85.27631770000001 35.0266286, -85.2764543 35.0263772, -85.2766982 35.0259282, -85.2767394 35.0258524, -85.2771742 35.0250562)"
3129,449.0328447008472,19501516,35.032276153564446,-85.27312469482422,35.03061294555664,-85.26863861083984,1572956335000.0,1572956372000.0,2019-11-05 06:18:55:000,2019-11-05 06:19:32:000,73.87919001800412,73.73776127314818,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14142874485594348,"LINESTRING (-85.28882590000001 35.0386745, -85.2881838 35.038424, -85.2863807 35.0375298, -85.28545219999999 35.0370719, -85.2842364 35.0364704, -85.2840798 35.0364111, -85.2828449 35.035944, -85.2815916 35.0354809, -85.28106750000001 35.0352883, -85.2801989 35.0349691, -85.2788158 35.0344668, -85.2774325 35.0339514, -85.2760526 35.033419, -85.2745901 35.0328867, -85.2742367 35.0327557, -85.2732156 35.0323773, -85.2717169 35.0318088, -85.2702091 35.0312344, -85.2686629 35.0306792, -85.2685022 35.0306223)"
3131,251.93708997033585,45273616,35.030567169189446,-85.26851654052734,35.031455993652344,-85.26597595214844,1572956373000.0,1572956395000.0,2019-11-05 06:19:33:000,2019-11-05 06:19:55:000,73.73326636574076,73.6941353883745,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039130977366255586,"LINESTRING (-85.2641953 35.0317171, -85.264476 35.0317677, -85.2648903 35.0317952, -85.2650476 35.0318066, -85.2652291 35.0317833, -85.2654477 35.0317474, -85.26586090000001 35.0316151, -85.2664055 35.0313551, -85.266817 35.0310401, -85.26700099999999 35.0308808, -85.26716740000001 35.0307718, -85.2673145 35.0306953, -85.2675606 35.0306263, -85.2677544 35.0305879, -85.2679377 35.0305714, -85.26814039999999 35.0305688, -85.26833980000001 35.0305919, -85.2685022 35.0306223)"
3133,0.0,19508274,35.03149032592773,-85.26593017578125,35.03149032592773,-85.26593017578125,1572956396000.0,1572956396000.0,2019-11-05 06:19:56:000,2019-11-05 06:19:56:000,73.69850082047326,73.69850082047326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"LINESTRING (-85.26586090000001 35.0316151, -85.2654156 35.0314642)"
