Sample,OSM_Feature,Distance,Initial_recorded_Latitude,Initial_recorded_Longitude,Final_recorded_Latitude,Final_recorded_Longitude,TimeStamp_Begin,TimeStamp_End,TimeStart,TimeFinish,Energy_at_Begining,Energy_at_Final,TimeNeeded_in_Seconds,Primary,Primary_link,Secondary,Secondary_link,Tertiary,Tertiary_link,Trunk,Motorway,Motorway_link,Service,Residential,Track,Unknown,Unclassified,Energy_Consumed
1901,120254883,23.544485387549592,35.032087326049805,-85.18251037597656,35.032215118408196,-85.18230438232422,1572895789000.0,1572895791000.0,2019-11-04 13:29:49:000,2019-11-04 13:29:51:000,77.2319844725325,77.1986242256189,2,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.03336024691360251
1902,120254881,15.867800417316834,35.032215118408196,-85.18230438232422,35.032302856445305,-85.18216705322266,1572895791000.0,1572895792000.0,2019-11-04 13:29:51:000,2019-11-04 13:29:52:000,77.1986242256189,77.18244216800575,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.01618205761315039
1903,120254881,400.1014156023693,35.032302856445305,-85.18216705322266,35.03440475463867,-85.17868041992188,1572895792000.0,1572895831000.0,2019-11-04 13:29:52:000,2019-11-04 13:30:31:000,77.18244216800575,77.11480435936376,39,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0676378086419902
1904,19511683,3.0604972147639127,35.03440475463867,-85.17868041992188,35.03441619873047,-85.17864990234375,1572895831000.0,1572895832000.0,2019-11-04 13:30:31:000,2019-11-04 13:30:32:000,77.11480435936376,77.09234565566007,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.022458703703691185
1905,19511683,5.703058947703848,35.03441619873047,-85.17864990234375,35.03444290161133,-85.17859649658203,1572895832000.0,1572895833000.0,2019-11-04 13:30:32:000,2019-11-04 13:30:33:000,77.09234565566007,77.07092882438435,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.021416831275715253
1906,120254881,10.011391543441887,35.03444290161133,-85.17859649658203,35.034507751464844,-85.17852020263672,1572895833000.0,1572895834000.0,2019-11-04 13:30:33:000,2019-11-04 13:30:34:000,77.07092882438435,77.05040647870534,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.020522345679012236
1907,120254881,1588.5089928207867,35.034507751464844,-85.17852020263672,35.043289184570305,-85.16481018066406,1572895834000.0,1572895991000.0,2019-11-04 13:30:34:000,2019-11-04 13:33:11:000,77.05040647870534,76.64158788817035,157,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.4088185905349917
1908,120254881,0.0,35.043289184570305,-85.16481018066406,35.043289184570305,-85.16481018066406,1572895991000.0,1572895998000.0,2019-11-04 13:33:11:000,2019-11-04 13:33:18:000,76.64158788817035,76.63469569681233,7,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0068921913580197725
1911,120254881,273.3386046880186,35.043289184570305,-85.16481018066406,35.04469108581542,-85.16243743896484,1572895998000.0,1572896073000.0,2019-11-04 13:33:18:000,2019-11-04 13:34:33:000,76.63469569681233,76.40944826882878,75,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.2252474279835468
1912,159592257,0.7275464641467739,35.04469108581542,-85.16243743896484,35.044692993164055,-85.16242980957031,1572896073000.0,1572896074000.0,2019-11-04 13:34:33:000,2019-11-04 13:34:34:000,76.40944826882878,76.39404703426088,1,0.5,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.015401234567903543
1913,159592257,611.3455212722889,35.044692993164055,-85.16242980957031,35.042526245117195,-85.15633392333984,1572896074000.0,1572896139000.0,2019-11-04 13:34:34:000,2019-11-04 13:35:39:000,76.39404703426088,75.89242851574238,65,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.501618518518498
1914,159592245,9.180743781968546,35.042526245117195,-85.15633392333984,35.042491912841804,-85.15624237060547,1572896139000.0,1572896140000.0,2019-11-04 13:35:39:000,2019-11-04 13:35:40:000,75.89242851574238,75.87204796018679,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.020380555555590263
1915,159592245,51.67885447534513,35.042491912841804,-85.15624237060547,35.04230499267578,-85.15572357177734,1572896140000.0,1572896145000.0,2019-11-04 13:35:40:000,2019-11-04 13:35:45:000,75.87204796018679,75.80699833055718,5,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.06504962962961257
1916,159592272,11.9147783409521,35.04230499267578,-85.15572357177734,35.042266845703125,-85.15560150146484,1572896145000.0,1572896146000.0,2019-11-04 13:35:45:000,2019-11-04 13:35:46:000,75.80699833055718,75.80350527500163,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.003493055555551905
1917,159592272,135.79437641456315,35.042266845703125,-85.15560150146484,35.041763305664055,-85.15428924560547,1572896146000.0,1572896157000.0,2019-11-04 13:35:46:000,2019-11-04 13:35:57:000,75.80350527500163,75.87764819681232,11,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.07414292181069015
1918,19512241,10.377163287498323,35.041763305664055,-85.15428924560547,35.041717529296875,-85.15419006347656,1572896157000.0,1572896158000.0,2019-11-04 13:35:57:000,2019-11-04 13:35:58:000,75.87764819681232,75.8764484437259,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0011997530864107375
1919,19512241,507.39377194631516,35.041717529296875,-85.15419006347656,35.037734985351555,-85.15676879882812,1572896158000.0,1572896232000.0,2019-11-04 13:35:58:000,2019-11-04 13:37:12:000,75.8764484437259,75.69632365977529,74,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.18012478395061748
1920,19512241,3.3856587511240623,35.037734985351555,-85.15676879882812,35.037765502929695,-85.15676879882812,1572896232000.0,1572896234000.0,2019-11-04 13:37:12:000,2019-11-04 13:37:14:000,75.69632365977529,75.69592859804689,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.00039506172839764986
1923,19512241,2.703576090427833,35.037765502929695,-85.15676879882812,35.03778839111329,-85.15675862630208,1572896234000.0,1572896238000.0,2019-11-04 13:37:14:000,2019-11-04 13:37:18:000,75.69592859804689,75.69514527500162,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0007833230452689577
1924,175816931,0.6280885183860877,35.03778839111329,-85.15675862630208,35.037792205810554,-85.15675354003906,1572896238000.0,1572896240000.0,2019-11-04 13:37:18:000,2019-11-04 13:37:20:000,75.69514527500162,75.69474047047487,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.5,0.0004048045267524003
1925,175816931,2.497172834047064,35.037792205810554,-85.15675354003906,35.037813822428376,-85.1567611694336,1572896240000.0,1572896250000.0,2019-11-04 13:37:20:000,2019-11-04 13:37:30:000,75.69474047047487,75.69268753323206,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.002052937242808639
1926,175816931,3.1035205615218464,35.037813822428376,-85.1567611694336,35.037841796875,-85.1567611694336,1572896250000.0,1572896252000.0,2019-11-04 13:37:30:000,2019-11-04 13:37:32:000,75.69268753323206,75.69102625751191,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.0016612757201528439
1929,175816931,81.71267057209242,35.037841796875,-85.1567611694336,35.037195205688484,-85.15718460083008,1572896252000.0,1572896263000.0,2019-11-04 13:37:32:000,2019-11-04 13:37:43:000,75.69102625751191,75.62859162788226,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.062434629629649414
1930,82692895,30.514793897007646,35.037195205688484,-85.15718460083008,35.037017822265625,-85.15744018554688,1572896263000.0,1572896266000.0,2019-11-04 13:37:43:000,2019-11-04 13:37:46:000,75.62859162788226,75.66627077397281,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.5,0,0,0.0,-0.037679146090553665
1935,82692895,8.873133686621776,35.037017822265625,-85.15744018554688,35.03696823120117,-85.15751647949219,1572896266000.0,1572896271000.0,2019-11-04 13:37:46:000,2019-11-04 13:37:51:000,75.66627077397281,75.62495501265596,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.04131576131685222
1936,175816935,4.65528016429369,35.03696823120117,-85.15751647949219,35.03692626953125,-85.15751647949219,1572896271000.0,1572896272000.0,2019-11-04 13:37:51:000,2019-11-04 13:37:52:000,75.62495501265596,75.60499102088639,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0.5,0.019963991769571976
1937,175816935,6.912979572633357,35.03692626953125,-85.15751647949219,35.036865234375,-85.15750122070312,1572896272000.0,1572896273000.0,2019-11-04 13:37:52:000,2019-11-04 13:37:53:000,75.60499102088639,75.58262090771768,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.022370113168705075
1938,175816935,38.08832414080923,35.036865234375,-85.15750122070312,35.03658676147461,-85.15725708007812,1572896273000.0,1572896277000.0,2019-11-04 13:37:53:000,2019-11-04 13:37:57:000,75.58262090771768,75.50058699825264,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0820339094650393
1945,175816935,1385.3908872913166,35.03658676147461,-85.15725708007812,35.034263610839844,-85.16232299804688,1572896277000.0,1572896441000.0,2019-11-04 13:37:57:000,2019-11-04 13:40:41:000,75.50058699825264,75.01765463714153,164,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.4829323611111107
1946,175816935,4.0658133695095415,35.034263610839844,-85.16232299804688,35.034290313720696,-85.16229248046875,1572896441000.0,1572896443000.0,2019-11-04 13:40:41:000,2019-11-04 13:40:43:000,75.01765463714153,75.01746012068065,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.00019451646087986774
1949,175816935,2.116035514040819,35.034290313720696,-85.16229248046875,35.03430938720703,-85.16229248046875,1572896443000.0,1572896446000.0,2019-11-04 13:40:43:000,2019-11-04 13:40:46:000,75.01746012068065,75.01665051162712,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0008096090535332222
1950,82692893,0.4232071040632312,35.03430938720703,-85.16229248046875,35.034313201904304,-85.16229248046875,1572896446000.0,1572896447000.0,2019-11-04 13:40:46:000,2019-11-04 13:40:47:000,75.01665051162712,75.01440483261479,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0.5,0.0022456790123328574
1951,82692893,297.972101913405,35.034313201904304,-85.16229248046875,35.03664016723633,-85.16070556640625,1572896447000.0,1572896478000.0,2019-11-04 13:40:47:000,2019-11-04 13:41:18:000,75.01440483261479,74.91712937993991,31,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.09727545267487868
1952,82692892,4.8557949577678565,35.03664016723633,-85.16070556640625,35.036670684814446,-85.1606674194336,1572896478000.0,1572896479000.0,2019-11-04 13:41:18:000,2019-11-04 13:41:19:000,74.91712937993991,74.91446397870534,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,0.002665401234565934
1953,82692892,186.19679531610802,35.036670684814446,-85.1606674194336,35.03750991821289,-85.15906524658203,1572896479000.0,1572896772000.0,2019-11-04 13:41:19:000,2019-11-04 13:46:12:000,74.91446397870534,74.84664039845842,293,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.06782358024692314
1954,82692895,10.578655555080461,35.03750991821289,-85.15906524658203,35.037525177001946,-85.15895080566406,1572896772000.0,1572896773000.0,2019-11-04 13:46:12:000,2019-11-04 13:46:13:000,74.84664039845842,74.84834978117449,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,-0.0017093827160721276
1955,82692895,158.79179435580187,35.037525177001946,-85.15895080566406,35.036983489990234,-85.15755462646484,1572896773000.0,1572896797000.0,2019-11-04 13:46:13:000,2019-11-04 13:46:37:000,74.84834978117449,74.95911605689463,24,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,-0.1107662757201382
1956,263285168,0.9151925058355674,35.036983489990234,-85.15755462646484,35.036975860595696,-85.15755081176758,1572896797000.0,1572896798000.0,2019-11-04 13:46:37:000,2019-11-04 13:46:38:000,74.95911605689463,74.95665661245019,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,0.002459444444440351
1957,263285168,59.194979363586036,35.036975860595696,-85.15755081176758,35.03671264648437,-85.15730285644531,1572896798000.0,1572896807000.0,2019-11-04 13:46:38:000,2019-11-04 13:46:47:000,74.95665661245019,74.87172623179175,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0849303806584345
1958,175816935,7.24924683346045,35.03671264648437,-85.15730285644531,35.036659240722656,-85.15725708007812,1572896807000.0,1572896808000.0,2019-11-04 13:46:47:000,2019-11-04 13:46:48:000,74.87172623179175,74.8506778778823,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0.5,0.021048353909449702
1959,175816935,529.3803080233024,35.036659240722656,-85.15725708007812,35.032684326171875,-85.15580749511719,1572896808000.0,1572896863000.0,2019-11-04 13:46:48:000,2019-11-04 13:47:43:000,74.8506778778823,74.71634168446666,55,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.13433619341564906
1960,208777225,7.27643860911354,35.032684326171875,-85.15580749511719,35.032665252685554,-85.15573120117188,1572896863000.0,1572896864000.0,2019-11-04 13:47:43:000,2019-11-04 13:47:44:000,74.71634168446666,74.70666462685348,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0.5,0.009677057613174613
1961,208777225,25.529885982284785,35.032665252685554,-85.15573120117188,35.03259658813477,-85.15546417236328,1572896864000.0,1572896867000.0,2019-11-04 13:47:44:000,2019-11-04 13:47:47:000,74.70666462685348,74.71573843343785,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,-0.009073806584368072
1962,208777225,15.775076889000212,35.03259658813477,-85.15546417236328,35.032543182373054,-85.15530395507812,1572896867000.0,1572896869000.0,2019-11-04 13:47:47:000,2019-11-04 13:47:49:000,74.71573843343785,74.72737752808807,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,-0.011639094650220729
1965,208777225,17.77315760480246,35.032543182373054,-85.15530395507812,35.03248977661133,-85.15512084960938,1572896869000.0,1572896885000.0,2019-11-04 13:47:49:000,2019-11-04 13:48:05:000,74.72737752808807,74.73177519269713,16,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,-0.004397664609058438
1966,391257359,1.6294733303662354,35.03248977661133,-85.15512084960938,35.03249740600586,-85.15510559082031,1572896885000.0,1572896910000.0,2019-11-04 13:48:05:000,2019-11-04 13:48:30:000,74.73177519269713,74.7001160466066,25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,0.031659146090532886
1971,391257359,4.262078997736778,35.03249740600586,-85.15510559082031,35.03248977661133,-85.15505981445312,1572896910000.0,1572896912000.0,2019-11-04 13:48:30:000,2019-11-04 13:48:32:000,74.7001160466066,74.65925647870536,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.04085956790123646
1972,208777225,5.159027591936606,35.03248977661133,-85.15505981445312,35.032474517822266,-85.1550064086914,1572896912000.0,1572896913000.0,2019-11-04 13:48:32:000,2019-11-04 13:48:33:000,74.65925647870536,74.63854695195639,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,0.020709526748973417
1973,208777225,31.877757995274944,35.032474517822266,-85.1550064086914,35.032360076904304,-85.1546859741211,1572896913000.0,1572896917000.0,2019-11-04 13:48:33:000,2019-11-04 13:48:37:000,74.63854695195639,74.61277669475473,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.025770257201656932
1974,172051177,9.014350831707196,35.032360076904304,-85.1546859741211,35.03232955932617,-85.15459442138672,1572896917000.0,1572896918000.0,2019-11-04 13:48:37:000,2019-11-04 13:48:38:000,74.61277669475473,74.62088829969301,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,-0.008111604938278559
1975,172051177,980.8717820385235,35.03232955932617,-85.15459442138672,35.040313720703125,-85.1500015258789,1572896918000.0,1572897117000.0,2019-11-04 13:48:38:000,2019-11-04 13:51:57:000,74.62088829969301,74.30850293446667,199,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.31238536522633353
1976,159592272,5.9249053464816726,35.040313720703125,-85.1500015258789,35.040367126464844,-85.1500015258789,1572897117000.0,1572897118000.0,2019-11-04 13:51:57:000,2019-11-04 13:51:58:000,74.30850293446667,74.30951824310867,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.001015308641996171
1977,159592272,559.1057937697858,35.040367126464844,-85.1500015258789,35.04243850708008,-85.15554809570312,1572897118000.0,1572897227000.0,2019-11-04 13:51:58:000,2019-11-04 13:53:47:000,74.30951824310867,73.8206500949605,109,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.4888681481481712
1978,159592245,16.578068075745982,35.04243850708008,-85.15554809570312,35.042495727539055,-85.15571594238281,1572897227000.0,1572897228000.0,2019-11-04 13:53:47:000,2019-11-04 13:53:48:000,73.8206500949605,73.80578990977531,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.01486018518518506
1979,159592245,34.934240832928516,35.042495727539055,-85.15571594238281,35.04262161254883,-85.15606689453125,1572897228000.0,1572897230000.0,2019-11-04 13:53:48:000,2019-11-04 13:53:50:000,73.80578990977531,73.81136501265597,2,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.005575102880655436
1980,159592257,18.189958114802323,35.04262161254883,-85.15606689453125,35.042686462402344,-85.15625,1572897230000.0,1572897231000.0,2019-11-04 13:53:50:000,2019-11-04 13:53:51:000,73.81136501265597,73.82768880895229,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.016323796296319415
1982,159592257,0.0,35.0433349609375,-85.15799713134766,35.0433349609375,-85.15799713134766,1572897258000.0,1572897304000.0,2019-11-04 13:54:18:000,2019-11-04 13:55:04:000,74.0441419056601,74.03032996121566,46,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.013811944444441338
1985,159592257,435.0424772445037,35.0433349609375,-85.15799713134766,35.04485321044922,-85.16236877441406,1572897304000.0,1572897469000.0,2019-11-04 13:55:04:000,2019-11-04 13:57:49:000,74.03032996121566,73.87867023899344,165,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.15165972222222024
1986,120254881,7.944031888754331,35.04485321044922,-85.16236877441406,35.044872283935554,-85.1624526977539,1572897469000.0,1572897470000.0,2019-11-04 13:57:49:000,2019-11-04 13:57:50:000,73.87867023899344,73.87244227603048,1,0.5,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0062279629629529145
1987,120254881,109.26755032159235,35.044872283935554,-85.1624526977539,35.04434585571289,-85.16344451904297,1572897470000.0,1572897489000.0,2019-11-04 13:57:50:000,2019-11-04 13:58:09:000,73.87244227603048,73.88856229146258,19,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.016120015432093737
1988,496654435,0.0,35.04434585571289,-85.16344451904297,35.04434585571289,-85.16344451904297,1572897489000.0,1572897490000.0,2019-11-04 13:58:09:000,2019-11-04 13:58:10:000,73.88856229146258,73.88808729146257,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,0.0004750000000086629
1989,496654435,4.365295904818185,35.04434585571289,-85.16344451904297,35.04433441162109,-85.16349029541016,1572897490000.0,1572897505000.0,2019-11-04 13:58:10:000,2019-11-04 13:58:25:000,73.88808729146257,73.8757188861128,15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.012368405349775458
1990,120254881,1.0958883563911093,35.04433441162109,-85.16349029541016,35.044326782226555,-85.16349792480469,1572897505000.0,1572897506000.0,2019-11-04 13:58:25:000,2019-11-04 13:58:26:000,73.8757188861128,73.87183381409629,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,0.0038850720165015673
1991,120254881,2162.1721155919813,35.044326782226555,-85.16349792480469,35.032493591308594,-85.18231201171875,1572897506000.0,1572897676000.0,2019-11-04 13:58:26:000,2019-11-04 14:01:16:000,73.87183381409629,72.530126416977,170,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.3417073971192934
1992,120254883,19.10910754517332,35.032493591308594,-85.18231201171875,35.03239059448242,-85.18247985839844,1572897676000.0,1572897677000.0,2019-11-04 14:01:16:000,2019-11-04 14:01:17:000,72.530126416977,72.53915843343789,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.009032016460892578
1993,120254883,18.04688074128112,35.03239059448242,-85.18247985839844,35.03229522705078,-85.1826400756836,1572897677000.0,1572897678000.0,2019-11-04 14:01:17:000,2019-11-04 14:01:18:000,72.53915843343789,72.55097476059841,1,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.011816327160516948
1994,429007731,16.677491402708636,35.03229522705078,-85.1826400756836,35.03220367431641,-85.18278503417969,1572897678000.0,1572897679000.0,2019-11-04 14:01:18:000,2019-11-04 14:01:19:000,72.55097476059841,72.54747031615396,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0035044444444451983
1995,429007731,1121.9333145210471,35.03220367431641,-85.18278503417969,35.02614974975586,-85.19261932373047,1572897679000.0,1572898129000.0,2019-11-04 14:01:19:000,2019-11-04 14:08:49:000,72.54747031615396,72.23229124207981,450,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3151790740741518
1996,19514421,18.556642506708283,35.02614974975586,-85.19261932373047,35.026046752929695,-85.19277954101562,1572898129000.0,1572898130000.0,2019-11-04 14:08:49:000,2019-11-04 14:08:50:000,72.23229124207981,72.21350196224444,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.018789279835374373
1997,19514421,1542.1416764763615,35.026046752929695,-85.19277954101562,35.01765823364258,-85.2061538696289,1572898130000.0,1572898395000.0,2019-11-04 14:08:50:000,2019-11-04 14:13:15:000,72.21350196224444,71.95439364434328,265,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.25910831790115196
1998,120254790,8.066294476446535,35.01765823364258,-85.2061538696289,35.01761245727539,-85.20622253417969,1572898395000.0,1572898396000.0,2019-11-04 14:13:15:000,2019-11-04 14:13:16:000,71.95439364434328,71.93339018755316,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.02100345679012605
1999,120254790,306.09361935390746,35.01761245727539,-85.20622253417969,35.01596069335937,-85.20887756347656,1572898396000.0,1572898416000.0,2019-11-04 14:13:16:000,2019-11-04 14:13:36:000,71.93339018755316,71.8054652287054,20,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1279249588477569
2000,45339608,14.519542029906333,35.01596069335937,-85.20887756347656,35.01587677001953,-85.20899963378906,1572898416000.0,1572898417000.0,2019-11-04 14:13:36:000,2019-11-04 14:13:37:000,71.8054652287054,71.81538708055727,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.009921851851871109
